source_file,incident_uuid,file_id,incident_id,location_street,location_city,location_county,location_state,location_zip,location_type,document_id,case_id
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,976b9847-797e-4ccc-8190-bc30c6a46506,3093b0ed563c5f27e9b0ec7bb11377bb,4,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,a0e22994-7041-4603-a300-e75fa5649cdb,3093b0ed563c5f27e9b0ec7bb11377bb,5,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,a7cbcd3e-f4a4-4927-9d80-7ae4c5cc99a1,3093b0ed563c5f27e9b0ec7bb11377bb,6,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,768f2636-2f1b-46a0-ae31-79d15dd2d2f0,3093b0ed563c5f27e9b0ec7bb11377bb,7,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,e1011431-9b08-4b60-8616-6f31a14af382,3093b0ed563c5f27e9b0ec7bb11377bb,8,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,7e85e974-7f7c-4a16-9c82-7f4697ec963b,3093b0ed563c5f27e9b0ec7bb11377bb,9,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,25b73121-ebf3-493e-ab8e-53a765f4d23b,3093b0ed563c5f27e9b0ec7bb11377bb,10,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,e0b8c10e-6c84-4fe6-ae26-b61215491c5c,3093b0ed563c5f27e9b0ec7bb11377bb,11,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,6e1134cc-1da0-432d-992b-6348e8dad44e,3093b0ed563c5f27e9b0ec7bb11377bb,12,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,2b7f2079-8b2e-4cb0-8361-380e606f5954,3093b0ed563c5f27e9b0ec7bb11377bb,13,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,50795ded-4381-4cdd-8727-36e8b794d425,3093b0ed563c5f27e9b0ec7bb11377bb,14,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,6ec0c6fd-ec14-445e-9667-2b973d54f21a,3093b0ed563c5f27e9b0ec7bb11377bb,15,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,4469fa5d-7caf-4f07-a267-38b9302aaa50,3093b0ed563c5f27e9b0ec7bb11377bb,16,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,999ee5f7-8a11-48f0-ab57-f503fb65333f,3093b0ed563c5f27e9b0ec7bb11377bb,17,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,8430d384-0fc0-4945-ab20-7a2e1dc16b4d,3093b0ed563c5f27e9b0ec7bb11377bb,18,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,58a5b9ba-f109-489c-8e21-6bdc55bc9b0f,3093b0ed563c5f27e9b0ec7bb11377bb,19,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,81904866-222f-474d-9bff-313fad616f06,3093b0ed563c5f27e9b0ec7bb11377bb,20,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
3093b0ed563c5f27e9b0ec7bb11377bb_gpt-4o-mini_20260220.txt,999d061b-2b88-4d44-8ba7-a3a7021b1190,3093b0ed563c5f27e9b0ec7bb11377bb,21,,Baton Rouge,East Baton Rouge,LA,,Apartment,c696ff56683e6fbba9da3c5bb94b6920,887d9c2dc0e9ed086d20beaee90264ec
a471a24aa7f67fec1a8fff86a45907de_gpt-4o-mini_20260220.txt,e52c42ec-145f-4e8e-bc87-42015a0a55bb,a471a24aa7f67fec1a8fff86a45907de,1,,Santa Barbara,Santa Barbara County,CA,,Court,de82fd63e7ec8f7831bd387cdbd1fbeb,652f325dc7668b26508e37f0f17c54c2
ef192c8332634be480ba38db99913fad_gpt-4o-mini_20260220.txt,2754ca48-dd3a-480c-860b-15c08636dc4b,ef192c8332634be480ba38db99913fad,1,Southside near Main Street,Independence,,MO,,Street,750b685379ed9c86533fb8536769ff35,397d98e2ed2095898c213c8bdd368360
b3442b4e809428ce4a9a8dcfc9997816_gpt-4o-mini_20260220.txt,f42343ef-d64c-431b-b059-f5a8583d3f45,b3442b4e809428ce4a9a8dcfc9997816,1,289 Cupples Court,Santa Clara,Santa Clara County,CA,,Home,9a99dee714c3952c99ddc6e0526ea9c7,4458d78516137079a2418e3e7cb8e522
3225ae777121217f58a39953abf9a65a_gpt-4o-mini_20260220.txt,bf124abc-1a32-4263-9d28-285e379d64fd,3225ae777121217f58a39953abf9a65a,1,,Perris,Riverside,CA,,Street,537f888153989276f92309b70d5f87ff,8bd5449b905573b9551b67892f29130d
bdaa716fda0208510bf31053ecff6656_gpt-4o-mini_20260220.txt,e7b16a74-5500-48d3-a9e9-5bb5453293b1,bdaa716fda0208510bf31053ecff6656,1,4731 Mack Rd.,Sacramento,,CA,,Street,9c8046a7dea257c7226b7b9b95fb95e8,1062ce51a4fc22f36d29a9b23990e9e4
8970539bc91a113bcc215026696ee8aa_gpt-4o-mini_20260220.txt,66819c3a-43c7-4172-a481-a8e28abb04d6,8970539bc91a113bcc215026696ee8aa,1,,Tucson,Pima County,AZ,,Street,655b83a22c46a6dd5a59cce7444dd97b,8c0020400a3d2929493eaed463be80ec
30d3363955b69755a8fdd80ce6910890_gpt-4o-mini_20260220.txt,c5ddceb3-2a85-46c8-8195-76c3b644cc98,30d3363955b69755a8fdd80ce6910890,1,,SEATTLE,,WA,,,033d1f87a405bdbed03ac3a12b1d1e93,41d880ce3aac4e85b71bcfd9ac74ac7b
bad2be7f362434f992ce6928cfac05ad_gpt-4o-mini_20260220.txt,133864be-b79b-4ff4-9a71-004eb1bba944,bad2be7f362434f992ce6928cfac05ad,1,82100 block of Highway 111,Indio,Riverside,CA,,Highway,80eb6557f98c7493876d3c9a71d94582,434e0e49e0b263ddbefe135b4502f18c
651154144b11cf34ebb40ccb5b8eb996_gpt-4o-mini_20260220.txt,069d0490-d843-4bec-8a06-d28029f7e520,651154144b11cf34ebb40ccb5b8eb996,1,J Street and 18th Street,Sacramento,Sacramento,CA,95811,Street,c0a4204d0491d9dc930d20e666a3c352,d0dbf6f7eee2e7e05366ed14d1dfd2fb
45c59ff31c6e4a62259d8e1d6b84bad4_gpt-4o-mini_20260220.txt,c5154fc8-c729-4b51-9f1f-5ea566b22074,45c59ff31c6e4a62259d8e1d6b84bad4,1,22283 Adobe Rd.,Cottonwood,Shasta,CA,96022,Home,a31793ea486d55c0a39a2f5059fb5ac3,3278e92d59add753b79c240e8c99da14
bab81b8d562f12b1275e77f9b4581482_gpt-4o-mini_20260220.txt,aab85ec6-f49b-4b21-aa4b-45280da803e9,bab81b8d562f12b1275e77f9b4581482,1,250 Pipe Spring Road,Fredonia,,AZ,86022,Other,0fefedebc9ee5f9b13b5639a55856136,563ad833274f9f054840a50431289c9d
0b2873906c034a9a5347610c6b8ba209_gpt-4o-mini_20260220.txt,ded43830-0eed-43d7-875a-a4b9afe4a208,0b2873906c034a9a5347610c6b8ba209,1,Avenida Pico,San Clemente,Orange County,CA,,Street,ad944918af47d075be6fc189d7ab8b89,262fb994dedf675bcd60383f00611fcd
0b2873906c034a9a5347610c6b8ba209_gpt-4o-mini_20260220.txt,a197040b-daa1-43f2-849c-92137aa9d8b6,0b2873906c034a9a5347610c6b8ba209,2,,,,,,,ad944918af47d075be6fc189d7ab8b89,262fb994dedf675bcd60383f00611fcd
394a340e8ba57218dd87143a2a1a94cf_gpt-4o-mini_20260220.txt,ee9f5bc3-5169-465a-86f3-1577a8283228,394a340e8ba57218dd87143a2a1a94cf,1,,Sunnyvale,Santa Clara,CA,,Apartment,6bdc62678924345c38d60bdc7e8b109c,f41df2b137df14491e0a3c815dd0a790
bc8646a565eb88fb5da9511339aba24c_gpt-4o-mini_20260220.txt,4a58bc80-ea3b-4cc7-b17e-72569c83b163,bc8646a565eb88fb5da9511339aba24c,1,4241 Chippewa,St. Louis,,MO,,Home,4627c8806bda3403b664eada136b2389,7dc9efb168d47be2eb75bf5371540a01
574cd5427ed3e3aa4fbfded21976ec5c_gpt-4o-mini_20260220.txt,6b9c876b-36d9-4cdf-a4c0-d87da075c770,574cd5427ed3e3aa4fbfded21976ec5c,1,1501 W. McDowell Road,Phoenix,Maricopa,AZ,85007,Business,d57eb724f32bd9f6a287470bed0f8071,19944ec2b539683a2a94bfc20e30f1c1
574cd5427ed3e3aa4fbfded21976ec5c_gpt-4o-mini_20260220.txt,15c991c3-a38b-4fd3-81cc-14eab01f99f3,574cd5427ed3e3aa4fbfded21976ec5c,2,1501 W. McDowell Road,Phoenix,Maricopa,AZ,85007,Business,d57eb724f32bd9f6a287470bed0f8071,19944ec2b539683a2a94bfc20e30f1c1
5aa68bba2a75e4ffe66f2e646c17619d_gpt-4o-mini_20260220.txt,3b8897bf-e815-4a72-80a6-0d9927cfab23,5aa68bba2a75e4ffe66f2e646c17619d,1,,Salinas,Monterey,CA,,Parking lot,754c86a23279440206eb9f2c2ebeae44,cb1ecc4e22c0e77e4949fb9fd59fe68b
5aa68bba2a75e4ffe66f2e646c17619d_gpt-4o-mini_20260220.txt,501a7cc5-1df6-42f5-b970-858508c487c7,5aa68bba2a75e4ffe66f2e646c17619d,2,,,Monterey,CA,,Jail,754c86a23279440206eb9f2c2ebeae44,cb1ecc4e22c0e77e4949fb9fd59fe68b
5aa68bba2a75e4ffe66f2e646c17619d_gpt-4o-mini_20260220.txt,e6f16215-db17-4697-8c3a-bd6fbffd70a0,5aa68bba2a75e4ffe66f2e646c17619d,3,,,Monterey,CA,,Jail,754c86a23279440206eb9f2c2ebeae44,cb1ecc4e22c0e77e4949fb9fd59fe68b
4c790f5f1a1a73350946cd660cd6af44_gpt-4o-mini_20260220.txt,c526fa22-3915-4964-b0d7-6fff5b06152a,4c790f5f1a1a73350946cd660cd6af44,1,,Pico Rivera,Los Angeles,CA,,Jail,570467748baef6b687fc4d40e31a1f80,ad1f8a89880c7497b7dd5c90f45546dc
4a1d844c3a4bce38eb94b6775dce7651_gpt-4o-mini_20260220.txt,27fa8386-8071-4ce5-942d-3a1d6f4a2484,4a1d844c3a4bce38eb94b6775dce7651,1,Pacific Coast Highway,Encinitas,San Diego,CA,,Highway,c2c2bce7607e662b435939ad466957d5,5198c907f977ce7a5d9dc3bd327da12a
7ef51ce63680b05cfff98f8bc8bd4fe2_gpt-4o-mini_20260220.txt,7be79401-f251-4553-93ba-ff5bbb6815e6,7ef51ce63680b05cfff98f8bc8bd4fe2,1,1482 Cordova St,Pomona,Los Angeles,CA,,Apartment,749e43c290d898012d9267ecb0236401,118f6adc7a64a96ff1b11b7476bd8e80
7ccf40c98bfbaae3d700e564600717f9_gpt-4o-mini_20260220.txt,fa674db5-50cc-4a0a-8492-0216776ddf20,7ccf40c98bfbaae3d700e564600717f9,1,223 Hayes Circle,Marina,San Diego County,CA,93933,Home,b1b88afb93247afb4db953ffa0e35faf,5f5f36a99226ff29e160fe4bb2fa4267
7ccf40c98bfbaae3d700e564600717f9_gpt-4o-mini_20260220.txt,8630f9de-0b14-42ce-87fc-fd166f7ac259,7ccf40c98bfbaae3d700e564600717f9,2,,,,,,,b1b88afb93247afb4db953ffa0e35faf,5f5f36a99226ff29e160fe4bb2fa4267
477969cf92af21478fcaac1dbc688078_gpt-4o-mini_20260220.txt,4fbdf7a6-7d6c-4272-951d-bb65962ba723,477969cf92af21478fcaac1dbc688078,1,7th Avenue and Washington,Phoenix,Maricopa County,AZ,,Street,4c41dd2d7a82e5fe93ed702f793ad730,c461b97190f3205b8cc052fe48fd1960
f822903c8ab5194b9fd2d29070d1e133_gpt-4o-mini_20260220.txt,a967e73d-4e07-491d-a3cd-50abbdb3b4a0,f822903c8ab5194b9fd2d29070d1e133,1,DeConcini Port of Entry,Nogales,Pima County,AZ,,Vehicle,338edf1b6b2123b597609c5d3415423e,122fc36f848294f1266267fd8ba00f2a
2b474fe028a2114c380fdbd86c8aeed0_gpt-4o-mini_20260220.txt,fd95eaa0-8152-426e-a915-b0cd1b8e8a78,2b474fe028a2114c380fdbd86c8aeed0,1,Plaintiff’s apartment,Hayward,Alameda,CA,,Apartment,f42246e418e0456707284b503f4488d7,4438ef0344adec52f3d4b11681c97f3b
71c6c916685522c7cf366e505df2ac34_gpt-4o-mini_20260220.txt,d396a356-1ae7-4e58-970a-6f3b7135aec0,71c6c916685522c7cf366e505df2ac34,1,,Columbia,Boone,MO,,School,62b172d5fad7d21415442c72a8215dc5,9043b6939c8ed610571f4d7ba20bdd37
9ae562bf76676b2a9a0865f42bfe3a51_gpt-4o-mini_20260220.txt,6a33582c-b695-47f6-97f1-9b7a33870df3,9ae562bf76676b2a9a0865f42bfe3a51,1,,Coronado,,CA,,Jail,095a6dfbfbcfadf369dbfa70151af9c1,b82b7980510f9716a0c4d0d443022023
ec9f12800a9b9a24e0fab5eb3aaa22c7_gpt-4o-mini_20260220.txt,f53aa563-70a9-4614-a276-7562a5041ac1,ec9f12800a9b9a24e0fab5eb3aaa22c7,1,14413 Glenoak Place,Fontana,San Bernardino,CA,92337-2892,Home,9c1f908856fee836e3b0a43bd61aa6df,470463282b4de39fc53a47cd84eb41ab
ec9f12800a9b9a24e0fab5eb3aaa22c7_gpt-4o-mini_20260220.txt,834893be-e88c-4175-a8c0-715314f8c8ea,ec9f12800a9b9a24e0fab5eb3aaa22c7,2,,,,,,,9c1f908856fee836e3b0a43bd61aa6df,470463282b4de39fc53a47cd84eb41ab
0d9c21073b9f1198911f1ab31c56eda7_gpt-4o-mini_20260220.txt,587f5be5-8a9c-431a-afd2-2ef8b227624a,0d9c21073b9f1198911f1ab31c56eda7,1,23625 Holman Highway,Monterey,Monterey,CA,,Hospital,201b46c72423141c2b18a18f88015602,5331cf0162c06f728f581809d1996215
e1d1ce287e49d574d62f70fdab094012_gpt-4o-mini_20260220.txt,bd22d6a7-76af-4d58-9159-e56682df9467,e1d1ce287e49d574d62f70fdab094012,1,"Fillmore, #194",San Francisco,Solano,CA,9415,Business,9abceeb54405ad211af5a63107169f90,3b65a0afa14c6dbf02d1a4fb6a1058b0
e1d1ce287e49d574d62f70fdab094012_gpt-4o-mini_20260220.txt,46fcaf83-fcf6-4962-9f0e-6723a64b9785,e1d1ce287e49d574d62f70fdab094012,2,"Fillmore, #194",San Francisco,Solano,CA,9415,Business,9abceeb54405ad211af5a63107169f90,3b65a0afa14c6dbf02d1a4fb6a1058b0
aec816cbf3e039f1057a4e33eb2ba5b6_gpt-4o-mini_20260220.txt,1ee07672-0c34-4872-bdc8-e80fc3783d87,aec816cbf3e039f1057a4e33eb2ba5b6,1,1200 block of Atwood Place,Los Angeles,Los Angeles,CA,,Street,16d7dcad2a59d08b70452a4cea819321,2051fab4674e3747159e70e3bbe928b8
aa4cdc4baff8880a917d6933ca859502_gpt-4o-mini_20260220.txt,17242036-49cb-454d-a039-e80d96a59972,aa4cdc4baff8880a917d6933ca859502,1,511 Broadway,Webb City,Jasper County,MO,,Home,a615aec70ace4a3d68abcfd477521f79,a5849d316c0e670e00be5d6c612a1045
aa4cdc4baff8880a917d6933ca859502_gpt-4o-mini_20260220.txt,bab86a16-b6bb-47f7-9497-ad84f98f779c,aa4cdc4baff8880a917d6933ca859502,2,122 N. Ball,Webb City,Jasper County,MO,,Home,a615aec70ace4a3d68abcfd477521f79,a5849d316c0e670e00be5d6c612a1045
844177a833d0ae3f67f358fb232f00b9_gpt-4o-mini_20260220.txt,8b0c1efe-0f16-4bcb-a0be-dd5924f31701,844177a833d0ae3f67f358fb232f00b9,1,,,Cowlitz,WA,,Home,1dd294b062d943894c17822a1d47d293,b04a4b1c9fb40f393959e6c2a4ca2366
29c207f15de832330e93f2b19278b0e4_gpt-4o-mini_20260220.txt,fdeed4e3-eb82-4a2d-83bd-affa49ec4dc3,29c207f15de832330e93f2b19278b0e4,1,2107 Schuetz Road,St. Louis,St. Louis County,MO,63146,Parking lot,6d84e5f9fce32313ad283efb63e8ab1e,35730bcb28d8de15d4a227ce398bd752
5ffd606c1768da5168192a1ca69b99d3_gpt-4o-mini_20260220.txt,c64c7beb-9e82-414b-b07c-b27aa6697f91,5ffd606c1768da5168192a1ca69b99d3,1,L.M.'s home,,Sonoma County,CA,,Street,17c28ef5c11e912150fe1e1bb653e2d4,3acf2817602e62fe3a9646de5815bffe
5ffd606c1768da5168192a1ca69b99d3_gpt-4o-mini_20260220.txt,e34cb808-3dd3-4c55-9caf-b4566ee828d8,5ffd606c1768da5168192a1ca69b99d3,2,L.M.'s home,,Sonoma County,CA,,Street,17c28ef5c11e912150fe1e1bb653e2d4,3acf2817602e62fe3a9646de5815bffe
5ffd606c1768da5168192a1ca69b99d3_gpt-4o-mini_20260220.txt,5eb23384-2e01-43f6-9541-4f5ae6d1b25e,5ffd606c1768da5168192a1ca69b99d3,3,L.M.'s home,,Sonoma County,CA,,Street,17c28ef5c11e912150fe1e1bb653e2d4,3acf2817602e62fe3a9646de5815bffe
5ffd606c1768da5168192a1ca69b99d3_gpt-4o-mini_20260220.txt,636b07fd-f5c8-43d1-a30d-2303b258650c,5ffd606c1768da5168192a1ca69b99d3,4,L.M.'s home,,Sonoma County,CA,,Street,17c28ef5c11e912150fe1e1bb653e2d4,3acf2817602e62fe3a9646de5815bffe
5ffd606c1768da5168192a1ca69b99d3_gpt-4o-mini_20260220.txt,e598871d-3d19-4fcf-b8c7-c1a4bf6925d1,5ffd606c1768da5168192a1ca69b99d3,5,L.M.'s home,,Sonoma County,CA,,Street,17c28ef5c11e912150fe1e1bb653e2d4,3acf2817602e62fe3a9646de5815bffe
0834850d04da63025cc13d71163fd950_gpt-4o-mini_20260220.txt,fab09b11-acad-491e-89d2-65eefbbe301a,0834850d04da63025cc13d71163fd950,1,,Wailuku,Maui,HI,,Other,9b1850dac37561e175af7d938cd995f0,bb06e41023f2e30f58588f35c182bb86
cc57ffc64d4134f3dfcbb4b9f9228209_gpt-4o-mini_20260220.txt,3c20e143-8b2b-40c5-93e8-3202225494a4,cc57ffc64d4134f3dfcbb4b9f9228209,1,9500 Etiwanda Ave.,Rancho Cucamonga,San Bernardino,CA,91739,Jail,1be12fb448c85e9004262123950f00e9,fa2470e8525353a5302d9d8af046b823
cc57ffc64d4134f3dfcbb4b9f9228209_gpt-4o-mini_20260220.txt,d3797c91-a097-4c95-8f82-6c6921bab2a9,cc57ffc64d4134f3dfcbb4b9f9228209,2,9500 Etiwanda Ave.,Rancho Cucamonga,San Bernardino,CA,91739,Jail,1be12fb448c85e9004262123950f00e9,fa2470e8525353a5302d9d8af046b823
fbb57176e2679637e44ce87e5b925dff_gpt-4o-mini_20260220.txt,e12628b4-51e2-4bf0-92d9-6b748844d1cd,fbb57176e2679637e44ce87e5b925dff,1,Blackhawk Club Drive,Danville,Contra Costa,CA,,Home,5baff84c53a8c77a1183705f2478de18,52b6828aaa34e3b07f0f3196d827b164
fbb57176e2679637e44ce87e5b925dff_gpt-4o-mini_20260220.txt,2260147f-293b-4a19-9b43-ed0af1e6d1a4,fbb57176e2679637e44ce87e5b925dff,2,,Danville,Contra Costa,CA,,Police station,5baff84c53a8c77a1183705f2478de18,52b6828aaa34e3b07f0f3196d827b164
fbb57176e2679637e44ce87e5b925dff_gpt-4o-mini_20260220.txt,ea1986b5-2775-4746-b6ad-175652164610,fbb57176e2679637e44ce87e5b925dff,3,,Danville,Contra Costa,CA,,Jail,5baff84c53a8c77a1183705f2478de18,52b6828aaa34e3b07f0f3196d827b164
fbb57176e2679637e44ce87e5b925dff_gpt-4o-mini_20260220.txt,b8506496-bc9f-4d83-b1d5-9e0a859b3cac,fbb57176e2679637e44ce87e5b925dff,4,,Danville,Contra Costa,CA,,Vehicle,5baff84c53a8c77a1183705f2478de18,52b6828aaa34e3b07f0f3196d827b164
f13f6a8b339e73317a841d16f63b0839_gpt-4o-mini_20260220.txt,d114fa2a-e598-486b-b07d-d80f4f26dc15,f13f6a8b339e73317a841d16f63b0839,1,632 S Mt Vernon Ave,San Bernardino,San Bernardino,CA,92410,Street,e723e63b5d4e123fef529f0972bcb569,cde1c46c868b44c336a09d8a19164cf0
f13f6a8b339e73317a841d16f63b0839_gpt-4o-mini_20260220.txt,666f2ab5-eea1-438f-9cf7-55ff2b6809d1,f13f6a8b339e73317a841d16f63b0839,2,,,San Bernardino,CA,,Jail,e723e63b5d4e123fef529f0972bcb569,cde1c46c868b44c336a09d8a19164cf0
d99666d3258277cc73c9df71c6455702_gpt-4o-mini_20260220.txt,c054cf9e-fbb7-4586-81ad-9f59dbea78da,d99666d3258277cc73c9df71c6455702,1,Legacy Drive,Orofino,Clearwater County,ID,,Street,2b795bdd841503433759e8173f93dbef,4e5974769311f1fb0a49cca1f7399026
d99666d3258277cc73c9df71c6455702_gpt-4o-mini_20260220.txt,ec2d6117-5118-4ac8-bdfd-8d362753ce92,d99666d3258277cc73c9df71c6455702,2,Legacy Drive,Orofino,Clearwater County,ID,,Street,2b795bdd841503433759e8173f93dbef,4e5974769311f1fb0a49cca1f7399026
b4234ec034317a98b773a9d61eea83d7_gpt-4o-mini_20260220.txt,4440c088-a150-43b8-bf21-dd7df13fb82b,b4234ec034317a98b773a9d61eea83d7,1,421 South U Street,Lompoc,Santa Barbara County,CA,,Home,eae0e1a0cf5fbb45be509460d78524c6,5ba965c0a3f15d4f32e8b491bf76e162
e4953c0445212d188f4c8082c28e69a4_gpt-4o-mini_20260220.txt,52dd8b4d-de9f-4a67-91ec-22d3a642c802,e4953c0445212d188f4c8082c28e69a4,1,,Fremont,Alameda,CA,,Home,a2dd7252f6a7f070b7816c543b1abe5b,540c91418885044677a0aadf1bb389fe
4ca0dd9ac9da06256e6f9a189ea0263f_gpt-4o-mini_20260220.txt,21f931f5-5627-4905-8b16-171a7b4fe6eb,4ca0dd9ac9da06256e6f9a189ea0263f,1,4600 block of Pacheco Boulevard,Martinez,Contra Costa,CA,,Street,c44b280c20ad823ee42b4e1b789f6f88,3ed3819c5d1a5258d1f6e04d45d4369c
952fe9948fa27a6e4f5e15bf246fa710_gpt-4o-mini_20260220.txt,c6547898-7c55-4384-bc8c-5eeab1ebe3bb,952fe9948fa27a6e4f5e15bf246fa710,1,500 Fourth Avenue,Seattle,King County,WA,98104,Jail,08757be52dfa7c67f600d5481dac5af9,64534e475f03e228897352ff680fc10c
13fea50d8050275244225beb1d8d2278_gpt-4o-mini_20260220.txt,f9a8c095-9d80-4e3d-9523-9dba6717682f,13fea50d8050275244225beb1d8d2278,1,412 S. Oakley Street,Santa Maria,Ventura,CA,,Home,60c512ab6c153244e11c83d1c980f472,771d0e8ff2db3da2bf12c969ff309ec9
03649552844d705acc41122a46b423a7_gpt-4o-mini_20260220.txt,b01699e0-15b3-436b-9feb-b3e49a4d328d,03649552844d705acc41122a46b423a7,1,Northwest Detention Center,,Pierce County,WA,,Immigration Detention,1f782f765d9397829683d8c0f2e1b68c,e21c84a323b417213857500f4e0c9690
aed75e3f526e8d2d8c10feaf7251c88a_gpt-4o-mini_20260220.txt,1e39555e-1b65-45ee-81af-df7c490579a3,aed75e3f526e8d2d8c10feaf7251c88a,1,Coyote Drive and Duncaster Place,Rancho Cucamonga,San Bernardino,CA,,Street,f8d4819249a1fdb911629ea0c34620a3,f150f23d5eebfa5beec8734217657377
4fb7ba77c1119ce4eaf0dd67e4995e49_gpt-4o-mini_20260220.txt,2edfcc60-53a4-4544-af5b-0a9927e50c1b,4fb7ba77c1119ce4eaf0dd67e4995e49,1,,Portland,,OR,,Other,b75405bb73daf360c5daed355d1122aa,743a50b3c8e3acb8dd5637321f222c49
90d11e857107f5bbf564f342be4ed47d_gpt-4o-mini_20260220.txt,5dae1066-513a-4b8d-93f5-f2c7cf5004f3,90d11e857107f5bbf564f342be4ed47d,1,150 Flat River Drive,Park Hill,St. Francois County,MO,63601,Parking lot,56b1281c6151abf57f00cb8ecc9aedef,65119ad726dfa93b4390ff4983f79e34
8f87b6ecfb182cb881c3bd9a92c1cb62_gpt-4o-mini_20260220.txt,338431dc-4c1b-4a3d-824a-8055735e2e58,8f87b6ecfb182cb881c3bd9a92c1cb62,1,6416 10th Avenue,Los Angeles,Los Angeles,CA,,Apartment,137ebbea5623981f32ab0b970137521f,16b26d19756fa7713e2b405cc9e6d747
07578c5ec20b96bf3c1785943e727544_gpt-4o-mini_20260220.txt,152ec841-7ad3-4725-8daa-eccdbb9aaa0e,07578c5ec20b96bf3c1785943e727544,1,Highway 395,,Harney County,OR,,Highway,fc9494e7b9edf622afa39fea768cafec,194ae2fd9db310444c426f560569ba8d
f8c56a776dd487911f6285c45a4c555a_gpt-4o-mini_20260220.txt,9d22b146-4437-47e0-bf53-bb6accb719ff,f8c56a776dd487911f6285c45a4c555a,1,12th Street and McGee Street,Kansas City,Jackson County,MO,,Street,7676e740e813fa2d8cc837f195a7a476,36e58251f7b67398a36d7bd7cc472b24
